experiment,sample_id,sample_path,prediction_path,mse,mae,correlation,iou,dice,true_occupied_cells,predicted_occupied_cells,volume_ratio,true_mass_proxy,predicted_mass_proxy,mass_ratio,true_body_mean_density,predicted_mean_density_in_true_body,peak_predicted_density,body_mse,background_mse,depth_profile_mse,z_center_error_m,absolute_z_center_error_m,true_top_depth_m,true_bottom_depth_m,true_thickness_m,true_width_x_m,true_width_y_m,true_center_x_m,true_center_y_m,gravity_mse,gravity_rmse,gravity_mae,gravity_relative_l2,gravity_correlation,gravity_max_abs_residual,gravity_mean_residual,gravity_residual_std,manifest_top_depth_m,manifest_thickness_m,predicted_top_depth_m,top_depth_error_m,absolute_top_depth_error_m,predicted_bottom_depth_m,bottom_depth_error_m,absolute_bottom_depth_error_m,predicted_thickness_m,thickness_error_m,absolute_thickness_error_m,predicted_width_x_m,width_x_error_m,absolute_width_x_error_m,predicted_width_y_m,width_y_error_m,absolute_width_y_error_m,predicted_center_x_m,predicted_center_y_m,lateral_center_error_m
E09B-3,sample_000252,samples/sample_000252.npz,sample_000252_prediction.npz,0.0004043922817800194,0.002047942252829671,0.562795344150373,0.1568627450980392,0.2711864406779661,120,765,6.375,49.82417106628418,243.72098608368833,4.891621493500638,0.41520142555236816,0.3918503187596798,0.7414093613624573,0.002051629830908171,0.00040237901722115773,0.0020053744141658373,0.6002323576463411,0.6002323576463411,40.0,60.0,20.0,150.0,40.0,285.0,330.0,0.0006076989995649484,0.02465155166647626,0.010935806017558595,2.868486763545714,0.930873513606641,0.11732013208779832,0.010935806017558595,0.02209314704407857,40.0,20.0,30.0,-10.0,10.0,70.0,10.0,10.0,40.0,20.0,20.0,250.0,100.0,100.0,250.0,210.0,210.0,275.0,305.0,26.92582403567252
E09B-3,sample_000452,samples/sample_000452.npz,sample_000452_prediction.npz,0.0007937939953990281,0.003371416823938489,0.8803552171383042,0.37681159420289856,0.5473684210526316,520,1380,2.6538461538461537,301.9148325920105,627.9258818357523,2.0798113045485693,0.5806054472923279,0.6904815427385844,0.8462448120117188,0.022195445798726482,0.0006799833689660213,0.0009870063232013022,0.15849130923706412,0.15849130923706412,50.0,90.0,40.0,130.0,100.0,245.0,400.0,0.0013173586250627648,0.0362954353199237,0.01732811934532658,0.9213573170837092,0.9900049064223434,0.1754841004573946,0.01732811934532658,0.03189192538898966,50.0,40.0,40.0,-10.0,10.0,110.0,20.0,20.0,70.0,30.0,30.0,320.0,190.0,190.0,210.0,110.0,110.0,240.0,365.0,35.35533905932738
E09B-3,sample_001622,samples/sample_001622.npz,sample_001622_prediction.npz,0.00046418842975981534,0.003249523462727666,0.8925637655891989,0.6577503429355281,0.7935457178320232,960,1457,1.5177083333333334,321.500244140625,603.701948200323,1.8777651314512294,0.3348960876464844,0.4082428378596281,0.5823754072189331,0.015432793486024754,0.00031656908273399885,0.0005723100899972013,-5.378091882324938,5.378091882324938,30.0,110.0,80.0,80.0,150.0,170.0,295.0,0.0012810821628193448,0.03579220812997355,0.015232814751201492,0.8242081962663924,0.9959514875595222,0.21320069247736073,0.015232814751201492,0.032388941285181314,30.0,80.0,20.0,-10.0,10.0,120.0,10.0,10.0,100.0,20.0,20.0,190.0,110.0,110.0,320.0,170.0,170.0,145.0,290.0,25.495097567963924
E09B-3,sample_001585,samples/sample_001585.npz,sample_001585_prediction.npz,0.0007933216984383762,0.0020986851304769516,0.6992611662056084,0.15835777126099707,0.27341772151898736,108,682,6.314814814814815,87.97479701042175,291.197579682273,3.3100113848262347,0.8145814538002014,0.8313541169519778,0.8906887173652649,0.0023420526392561643,0.0007916182798170514,0.0017291129751001377,1.2223388273161149,1.2223388273161149,30.0,60.0,30.0,60.0,60.0,420.0,460.0,0.0010381210637429204,0.03221988615347547,0.011437094034598859,1.720963569692468,0.9709192036482124,0.23670703346929245,0.011437094034598859,0.030121652407971638,30.0,30.0,20.0,-10.0,10.0,80.0,20.0,20.0,60.0,30.0,30.0,200.0,140.0,140.0,260.0,200.0,200.0,410.0,480.0,22.360679774997898
E09B-3,sample_000222,samples/sample_000222.npz,sample_000222_prediction.npz,0.0022685921285301447,0.004782101605087519,0.8623107544163316,0.5057471264367817,0.6717557251908397,880,1740,1.9772727272727273,741.6331243515015,1190.2302029427958,1.604877349543356,0.8427649140357971,0.8612600846046751,0.9429505467414856,0.0030710661883702082,0.0022613437552771276,0.0015215386840903053,2.279722050952259,2.279722050952259,60.0,110.0,50.0,160.0,110.0,470.0,245.0,0.0020848558470350754,0.04566022171469468,0.022227171119486563,0.5696042447058883,0.9992203601578667,0.23624297742062217,0.022227171119486563,0.03988494341302414,60.0,50.0,40.0,-20.0,20.0,140.0,30.0,30.0,100.0,50.0,50.0,270.0,110.0,110.0,260.0,150.0,150.0,465.0,250.0,7.0710678118654755
E09B-3,sample_001459,samples/sample_001459.npz,sample_001459_prediction.npz,0.0004797201545443386,0.0020923931151628494,0.6469349395284826,0.13274336283185842,0.234375,90,678,7.533333333333333,68.3198869228363,245.1099628700511,3.5876810385662647,0.7591098546981812,0.5985512912273407,0.660400927066803,0.026768104328398854,0.00045563029220163523,0.004646809234576219,0.9677762625237989,0.9677762625237989,50.0,70.0,20.0,50.0,90.0,295.0,495.0,0.000502185991063631,0.022409506711742473,0.00952550318992813,2.0524394057910653,0.9564968966257499,0.1250004322519443,0.00952550318992813,0.020284249555808074,50.0,20.0,40.0,-10.0,10.0,90.0,20.0,20.0,50.0,30.0,30.0,240.0,190.0,190.0,220.0,130.0,130.0,290.0,470.0,25.495097567963924
E09B-3,sample_001967,samples/sample_001967.npz,sample_001967_prediction.npz,0.0010348949581384659,0.0018776118522509933,0.3051587328474351,0.15,0.2608695652173913,72,480,6.666666666666667,34.3732488155365,205.06683564122568,5.965884596527772,0.47740623354911804,0.3809953389896287,0.9999905824661255,0.011799372560946382,0.0010270050554562497,0.0018416763467097046,0.008733379955163656,0.008733379955163656,20.0,40.0,20.0,90.0,40.0,195.0,120.0,0.0010744620705612296,0.032778988247980284,0.009898669335545809,3.3751826738510364,0.7222747257220301,0.24641920572671827,0.009898669335545809,0.03124865462618758,20.0,20.0,20.0,0.0,0.0,50.0,10.0,10.0,30.0,10.0,10.0,260.0,170.0,170.0,180.0,140.0,140.0,130.0,120.0,65.0
E09B-3,sample_001694,samples/sample_001694.npz,sample_001694_prediction.npz,0.000679495045915246,0.0027081158477813005,0.8725044463611112,0.37679425837320574,0.5473501303214596,315,836,2.653968253968254,200.4263225197792,463.9235913813975,2.314683947442157,0.6362740397453308,0.7809752566473824,0.8822441697120667,0.02775235067180457,0.0005924654434799184,0.0009850858348674938,0.530445081452271,0.530445081452271,50.0,100.0,50.0,90.0,70.0,305.0,215.0,0.0008800047887185413,0.029664874662107394,0.013794462804197377,1.1228368377708668,0.9939338365274213,0.18478923711500722,0.013794462804197377,0.026262474838867646,50.0,50.0,40.0,-10.0,10.0,120.0,20.0,20.0,80.0,30.0,30.0,270.0,180.0,180.0,290.0,220.0,220.0,295.0,195.0,22.360679774997898
E09B-3,sample_001125,samples/sample_001125.npz,sample_001125_prediction.npz,0.0007270350470207632,0.0019438985036686063,0.6776902000300536,0.1761467889908257,0.2995319812792512,96,545,5.677083333333333,81.36629676818848,261.98360920043314,3.219805000426909,0.8475655913352966,0.7939629387110472,0.8759095072746277,0.006530516730993141,0.0007213620511732594,0.004700885103766057,0.5863637437946778,0.5863637437946778,60.0,80.0,20.0,80.0,60.0,450.0,180.0,0.000504708137966724,0.02246571027069307,0.009433023833226679,1.976775145034512,0.9920063306068496,0.14254964317369806,0.009433023833226679,0.02038936485838883,60.0,20.0,40.0,-20.0,20.0,100.0,20.0,20.0,60.0,40.0,40.0,170.0,90.0,90.0,150.0,90.0,90.0,425.0,155.0,35.35533905932738
E09B-3,sample_001461,samples/sample_001461.npz,sample_001461_prediction.npz,0.0006275091436691582,0.0027611032128334045,0.9110229699577708,0.41939711664482304,0.5909510618651893,320,763,2.384375,154.81274604797363,425.15286033743286,2.7462393839696233,0.4837898313999176,0.7577223856002092,0.8658649921417236,0.08496200906488623,0.000352086192321116,0.0005026639558501749,-1.3070623688590075,1.3070623688590075,40.0,120.0,80.0,50.0,80.0,365.0,240.0,0.0008506315409823879,0.02916558830166791,0.014173844152131902,1.4370443659480938,0.9824973299808436,0.1757771187066382,0.014173844152131902,0.025489874125492737,40.0,80.0,40.0,0.0,0.0,130.0,10.0,10.0,90.0,10.0,10.0,250.0,200.0,200.0,230.0,150.0,150.0,335.0,245.0,30.4138126514911
E09B-4,sample_000796,samples/sample_000796.npz,sample_000796_prediction.npz,0.000783548632171005,0.0051679424941539764,0.7809922202994709,0.3614457831325301,0.5309734513274337,720,1992,2.7666666666666666,233.237042427063,730.8504658073025,3.1335094040040885,0.32394033670425415,0.39865148173024256,0.5443820953369141,0.010089712606562615,0.0007148854223985354,0.0032639839501617182,4.20358189345243,4.20358189345243,40.0,70.0,30.0,150.0,160.0,175.0,170.0,0.002701314715675993,0.05197417354490587,0.026198110450942995,1.5841798345476859,0.9803937996590549,0.24447839654976894,0.026198110450942995,0.044888458700162386,40.0,30.0,20.0,-20.0,20.0,100.0,30.0,30.0,80.0,50.0,50.0,550.0,400.0,400.0,330.0,170.0,170.0,275.0,165.0,100.12492197250393
E09B-4,sample_001763,samples/sample_001763.npz,sample_001763_prediction.npz,0.0007196013466455042,0.0027329653967171907,0.7847086494743092,0.3290246768507638,0.4951370468611848,280,851,3.039285714285714,142.34578132629395,403.3197407471158,2.8333803572485294,0.5083777904510498,0.6208942245159831,0.7858630418777466,0.02556596283639572,0.0006486291238347326,0.000927742668295803,-0.2422011237830617,0.2422011237830617,40.0,110.0,70.0,80.0,50.0,510.0,495.0,0.0009369268830104578,0.03060926139276245,0.01309273062357829,1.5616525619918755,0.9929362885608007,0.20519592826260324,0.01309273062357829,0.02766780236717172,40.0,70.0,30.0,-10.0,10.0,130.0,20.0,20.0,100.0,30.0,30.0,130.0,50.0,50.0,190.0,140.0,140.0,505.0,455.0,40.311288741492746
E09B-4,sample_000998,samples/sample_000998.npz,sample_000998_prediction.npz,0.00043311857734806836,0.0028263749554753304,0.7347468521411933,0.3292943692088382,0.4954423592493298,462,1403,3.036796536796537,163.88124418258667,412.5172317372235,2.5171717104955675,0.3547213077545166,0.32829673804375,0.4025470018386841,0.0024797073359002445,0.0004234548250820666,0.00469544414112636,5.432110101441779,5.432110101441779,80.0,110.0,30.0,110.0,140.0,235.0,380.0,0.00047525747084510995,0.021800400703774002,0.012107048009931938,1.3394509998538715,0.9970721645184558,0.10129398504973905,0.012107048009931938,0.01812944729798217,80.0,30.0,60.0,-20.0,20.0,140.0,30.0,30.0,80.0,50.0,50.0,150.0,40.0,40.0,190.0,50.0,50.0,245.0,375.0,11.180339887498949
E09B-4,sample_001629,samples/sample_001629.npz,sample_001629_prediction.npz,0.0013620128156617284,0.004381639417260885,0.829153848686138,0.3722304283604136,0.542518837459634,504,1354,2.6865079365079363,287.289128780365,714.3996289098573,2.486692176424197,0.5700181126594543,0.7289414423562232,0.8437427878379822,0.0316934300837304,0.0012057038058377394,0.000697563426596793,-0.17299051474097382,0.17299051474097382,70.0,130.0,60.0,60.0,140.0,440.0,210.0,0.0016300910002712554,0.040374385447598526,0.020747483435348622,1.4278223633536782,0.9977776844391323,0.21397412231543805,0.020747483435348622,0.034635717566858494,70.0,60.0,50.0,-20.0,20.0,160.0,30.0,30.0,110.0,50.0,50.0,150.0,90.0,90.0,200.0,60.0,60.0,425.0,210.0,15.0
E09B-4,sample_001922,samples/sample_001922.npz,sample_001922_prediction.npz,0.0031650851015001535,0.007368877064436674,0.7858171159546654,0.3364737550471063,0.5035246727089627,750,2229,2.972,600.9497344493866,1301.7041697950867,2.1660782843805704,0.8012663125991821,0.8217509388923645,0.9162650108337402,0.0039215690953998605,0.0031592691739025253,0.0017092346947142917,0.721370266046307,0.721370266046307,60.0,110.0,50.0,150.0,100.0,455.0,270.0,0.005161772564910187,0.07184547699688677,0.03529599264705357,1.0886274304863603,0.9988414114753016,0.3701338441232691,0.03529599264705357,0.06257767547591814,60.0,50.0,30.0,-30.0,30.0,150.0,40.0,40.0,120.0,70.0,70.0,280.0,130.0,130.0,190.0,90.0,90.0,490.0,265.0,35.35533905932738
E09B-4,sample_001409,samples/sample_001409.npz,sample_001409_prediction.npz,0.0011175913969054818,0.002792707411572337,0.775739945226204,0.29747675962815406,0.458546571136131,224,753,3.361607142857143,206.4456329345703,452.3734820383394,2.191247524144587,0.9216322898864746,0.8582814540714025,0.9345959424972534,0.007801158549646803,0.0011023271016781144,0.0005063139526191372,2.2435723813055617,2.2435723813055617,20.0,90.0,70.0,40.0,80.0,480.0,290.0,0.0008196861620494098,0.028630161753811483,0.01323915384950333,0.7292881976482701,0.9795988553991224,0.20037248592486406,0.01323915384950333,0.025385250981595414,20.0,70.0,20.0,0.0,0.0,120.0,30.0,30.0,100.0,30.0,30.0,300.0,260.0,260.0,440.0,360.0,360.0,450.0,220.0,76.15773105863909
E09B-4,sample_000992,samples/sample_000992.npz,sample_000992_prediction.npz,0.0011611211812123656,0.0044972943142056465,0.9196350458644253,0.5321637426900585,0.6946564885496184,728,1368,1.879120879120879,443.7051453590393,878.5395923245978,1.9800076729191347,0.6094850897789001,0.8063235596067958,0.9449623227119446,0.0497312204530742,0.0007987468716905083,0.0003901651147856348,2.544850392163731,2.544850392163731,20.0,100.0,80.0,70.0,130.0,395.0,215.0,0.002297523666086084,0.047932490714400436,0.023134591050142192,0.6742076971584914,0.9942515634184173,0.29205155043366215,0.023134591050142192,0.04197992809699374,20.0,80.0,0.0,-20.0,20.0,140.0,40.0,40.0,140.0,60.0,60.0,430.0,360.0,360.0,380.0,250.0,250.0,425.0,190.0,39.05124837953327
E09B-4,sample_002128,samples/sample_002128.npz,sample_002128_prediction.npz,0.0005358702619560063,0.002817830303683877,0.7458249462387355,0.25229357798165136,0.40293040293040294,220,872,3.963636363636364,101.6027420759201,377.340328446614,3.7138793770413785,0.46183064579963684,0.5403953851623968,0.6530846357345581,0.00955489702534112,0.000515640768413403,0.001596643150042265,1.7279202853165003,1.7279202853165003,60.0,100.0,40.0,50.0,110.0,295.0,285.0,0.0007771137125030967,0.027876759361573876,0.01431304261471593,2.236195827741738,0.9922864676079008,0.1635071230863846,0.01431304261471593,0.023921758372085083,60.0,40.0,40.0,-20.0,20.0,130.0,30.0,30.0,90.0,50.0,50.0,210.0,160.0,160.0,180.0,70.0,70.0,235.0,270.0,61.84658438426491
E09B-4,sample_001888,samples/sample_001888.npz,sample_001888_prediction.npz,0.0024658143520355225,0.005210892762988806,0.7190204616112699,0.26713780918727914,0.4216397099832683,378,1415,3.7433862433862433,311.36883294582367,810.2628571553948,2.6022606356891727,0.8237270712852478,0.8307979605185292,0.9010584354400635,0.0026918221122669977,0.0024649417838658975,0.0005686960358337276,-1.3798782778353456,1.3798782778353456,70.0,140.0,70.0,90.0,60.0,355.0,480.0,0.002183110383677031,0.0467237667967495,0.023911029948855397,1.5409046516274274,0.9988937246808345,0.2492971317264835,0.023911029948855397,0.04014191114610727,70.0,70.0,50.0,-20.0,20.0,160.0,20.0,20.0,110.0,40.0,40.0,180.0,90.0,90.0,150.0,90.0,90.0,340.0,475.0,15.811388300841896
E09B-4,sample_001536,samples/sample_001536.npz,sample_001536_prediction.npz,0.0016373409889638424,0.004418009426444769,0.7222729489058125,0.27184466019417475,0.42748091603053434,280,1030,3.6785714285714284,223.28286409378052,647.3914616187373,2.89942295503173,0.7974388003349304,0.792696817432131,0.8668181300163269,0.001823192377014417,0.0016368100549179149,0.0027389824666471095,4.377346916598356,4.377346916598356,40.0,80.0,40.0,70.0,100.0,455.0,380.0,0.002912746207538446,0.053969863882897144,0.022566582988837174,1.5338143832522773,0.9969032146562983,0.4255808558480595,0.022566582988837174,0.049025458077884096,40.0,40.0,20.0,-20.0,20.0,130.0,50.0,50.0,110.0,70.0,70.0,250.0,180.0,180.0,160.0,60.0,60.0,385.0,370.0,70.71067811865476
E09B-4,sample_000503,samples/sample_000503.npz,sample_000503_prediction.npz,0.001150960917584598,0.00395978381857276,0.5009811762030474,0.08538899430740038,0.15734265734265734,90,1054,11.71111111111111,83.0135428905487,418.91545097098503,5.046350708381579,0.9223726987838745,0.6259242567751143,0.6860865950584412,0.0888804628000397,0.001070568616160151,0.00759235170359622,3.6946767171808403,3.6946767171808403,70.0,90.0,20.0,90.0,50.0,415.0,505.0,0.001177571496474941,0.03431576163332152,0.016689411980720187,3.353596357202302,0.9838174700607416,0.19193707165280033,0.016689411980720187,0.029983912756889056,70.0,20.0,40.0,-30.0,30.0,130.0,40.0,40.0,90.0,70.0,70.0,230.0,140.0,140.0,170.0,120.0,120.0,375.0,475.0,50.0
E09B-4,sample_001208,samples/sample_001208.npz,sample_001208_prediction.npz,0.00035029591526836157,0.0017516015795990825,0.8009366058846595,0.37815126050420167,0.5487804878048781,180,476,2.6444444444444444,107.92141556739807,265.76332700723947,2.462563390314941,0.5995634198188782,0.5846812930372026,0.7104111909866333,0.007216123396693725,0.0003377011658936087,0.0009697447285526502,1.2209836618451675,1.2209836618451675,20.0,70.0,50.0,40.0,90.0,250.0,475.0,0.00035455792220589425,0.018829708500290022,0.008831877140402582,0.809700536895583,0.9786248217980374,0.13757831909840762,0.008831877140402582,0.01662996898321607,20.0,50.0,20.0,0.0,0.0,80.0,10.0,10.0,60.0,10.0,10.0,390.0,350.0,350.0,330.0,240.0,240.0,275.0,455.0,32.01562118716424
E09B-4,sample_000155,samples/sample_000155.npz,sample_000155_prediction.npz,0.0005753227160312235,0.0030526472255587578,0.7140165475971311,0.2257761053621825,0.3683806600153492,240,1063,4.429166666666666,82.30671644210815,381.9108986026,4.640093969381267,0.3429446518421173,0.4760627181579669,0.5685549974441528,0.021542248733134962,0.0005240087366868769,0.0015986050194665101,2.6130778952766036,2.6130778952766036,70.0,110.0,40.0,60.0,100.0,340.0,440.0,0.0007978219472147205,0.02824574210770042,0.014936862374677616,3.110877356225361,0.9869661973065664,0.14739148946109754,0.014936862374677616,0.023973153518355918,70.0,40.0,50.0,-20.0,20.0,140.0,30.0,30.0,90.0,50.0,50.0,200.0,140.0,140.0,190.0,90.0,90.0,300.0,415.0,47.16990566028302
E09B-4,sample_000172,samples/sample_000172.npz,sample_000172_prediction.npz,0.0006676457705907524,0.003250204026699066,0.5943673284040584,0.12698412698412698,0.22535211267605634,144,1134,7.875,66.12655019760132,382.931504232786,5.790888880313561,0.45921215415000916,0.4979081133173572,0.613734781742096,0.0047133264459031776,0.0006617108016839729,0.0070664836124323645,4.9221268583243045,4.9221268583243045,60.0,80.0,20.0,90.0,80.0,445.0,390.0,0.0011583448561762009,0.034034465710162116,0.016534882552651637,3.7700071137745184,0.9752239708829452,0.1923384777540239,0.016534882552651637,0.02974798337948671,60.0,20.0,40.0,-20.0,20.0,120.0,40.0,40.0,80.0,60.0,60.0,240.0,150.0,150.0,190.0,110.0,110.0,390.0,355.0,65.19202405202648
E09B-4,sample_000676,samples/sample_000676.npz,sample_000676_prediction.npz,0.0004832623526453972,0.002613460412248969,0.6443344263728031,0.20696937697993664,0.3429571303587052,196,947,4.831632653061225,93.86811804771423,324.0681081765727,3.452376748533993,0.47891896963119507,0.41106347435591173,0.49173882603645325,0.006817790928117454,0.00047060724525959616,0.0005751950023763788,-2.347204083313855,2.347204083313855,80.0,150.0,70.0,70.0,40.0,265.0,450.0,0.0003851910354124275,0.019626284299694312,0.010877818834529922,2.32003032254005,0.9953800505434103,0.09326707788001432,0.010877818834529922,0.016335975416716737,80.0,70.0,70.0,-10.0,10.0,240.0,90.0,90.0,170.0,100.0,100.0,130.0,60.0,60.0,130.0,90.0,90.0,265.0,445.0,5.0
E09B-4,sample_000167,samples/sample_000167.npz,sample_000167_prediction.npz,0.0005914526991546154,0.0029325142968446016,0.7846781836983504,0.3342013888888889,0.5009759271307742,385,1152,2.9922077922077923,162.68452391028404,445.6330840621861,2.7392469384976055,0.42255720496177673,0.485966368774315,0.6139305233955383,0.008438594563731687,0.0005605991582811774,0.00042645212211179796,-1.1899417639049403,1.1899417639049403,80.0,150.0,70.0,50.0,110.0,445.0,445.0,0.000565718345326529,0.023784834355667247,0.013155685278273632,1.6548369717172937,0.9979129503431808,0.112161808864648,0.013155685278273632,0.019815304443423106,80.0,70.0,70.0,-10.0,10.0,160.0,10.0,10.0,90.0,20.0,20.0,110.0,60.0,60.0,170.0,60.0,60.0,445.0,445.0,0.0
E09B-4,sample_000352,samples/sample_000352.npz,sample_000352_prediction.npz,0.0014980941778048873,0.006110123824328184,0.8763103036161135,0.4925373134328358,0.66,792,1608,2.0303030303030303,481.7146625518799,1071.4382009620285,2.2242175384201355,0.6082255840301514,0.745066434182603,0.8849153518676758,0.02920251191439479,0.0012730766442763213,0.0005701804365385533,-2.602110670155497,2.602110670155497,40.0,120.0,80.0,90.0,110.0,345.0,285.0,0.0034173181235190625,0.05845783201179344,0.03085024877141014,0.9778908847166112,0.9965545150413784,0.32455060727420526,0.03085024877141014,0.04965460979870016,40.0,80.0,0.0,-40.0,40.0,140.0,20.0,20.0,140.0,60.0,60.0,320.0,230.0,230.0,170.0,60.0,60.0,250.0,285.0,95.0
E09B-4,sample_001467,samples/sample_001467.npz,sample_001467_prediction.npz,0.0016776699339970946,0.0046796491369605064,0.8181152186729778,0.39660056657223797,0.5679513184584178,560,1412,2.5214285714285714,347.71613597869873,793.630252445349,2.2824084657778645,0.6209216713905334,0.751786466847573,0.8907262086868286,0.029388201224471177,0.0015189092957141877,0.0003454254951320329,-2.7684758801378138,2.7684758801378138,70.0,150.0,80.0,50.0,140.0,355.0,200.0,0.0016139888592937555,0.04017448019942207,0.021575422004547994,1.2630138472246304,0.9987549926798069,0.2023940910829528,0.021575422004547994,0.03388937923036393,70.0,80.0,50.0,-20.0,20.0,160.0,10.0,10.0,110.0,30.0,30.0,140.0,90.0,90.0,200.0,60.0,60.0,340.0,200.0,15.0
E09B-4,sample_002010,samples/sample_002010.npz,sample_002010_prediction.npz,0.0015221141511574388,0.005014199297875166,0.5616843256664071,0.1274658573596358,0.22611036339165544,168,1318,7.845238095238095,156.31246948242188,538.4923818813362,3.4449739273160955,0.9304313659667969,0.6008601660529772,0.6650660037994385,0.110388779805816,0.0013357444596188448,0.010314471644407791,3.4969153669631083,3.4969153669631083,80.0,100.0,20.0,60.0,140.0,170.0,470.0,0.0012275426961901991,0.035036305401543115,0.018283899613894324,2.1083706342866586,0.993687123656595,0.17852670729792242,0.018283899613894324,0.02988714959810042,80.0,20.0,50.0,-30.0,30.0,140.0,40.0,40.0,90.0,70.0,70.0,190.0,130.0,130.0,220.0,80.0,80.0,135.0,450.0,40.311288741492746
E09B-4,sample_002098,samples/sample_002098.npz,sample_002098_prediction.npz,0.0015968438237905502,0.0066815647296607494,0.863345577238566,0.4260915307732772,0.5975654739948358,810,1901,2.3469135802469134,470.3172558546066,1123.6146142207194,2.3890567488939265,0.580638587474823,0.7169848417426333,0.8491044044494629,0.025554282470144386,0.0013978007560828687,0.000778775321994159,0.4865930679472399,0.4865930679472399,40.0,100.0,60.0,150.0,90.0,325.0,305.0,0.004457665976464524,0.06676575451879896,0.03464669387757496,1.0845624955287687,0.9963804291179885,0.3479905038013509,0.03464669387757496,0.057072520356281214,40.0,60.0,0.0,-40.0,40.0,140.0,40.0,40.0,140.0,80.0,80.0,290.0,140.0,140.0,380.0,290.0,290.0,375.0,200.0,116.29703349613007
E09B-4,sample_001451,samples/sample_001451.npz,sample_001451_prediction.npz,0.00035376791493035853,0.0026573368813842535,0.8420351145578453,0.6389351081530782,0.7796954314720812,392,593,1.5127551020408163,94.30146908760071,341.924552130149,3.625866653387133,0.2405649721622467,0.3962610544712872,0.5721661448478699,0.04380018057877763,0.0001798260868763681,0.0019420468330064772,-2.6504136735231825,2.6504136735231825,20.0,90.0,70.0,80.0,70.0,390.0,335.0,0.0008407581279436929,0.028995829492251,0.013747903831494868,1.6798868903899056,0.9831818008634478,0.21122438133299165,0.013747903831494868,0.02552945883060707,20.0,70.0,20.0,0.0,0.0,90.0,0.0,0.0,70.0,0.0,0.0,180.0,100.0,100.0,110.0,40.0,40.0,420.0,335.0,30.0
E09B-4,sample_000316,samples/sample_000316.npz,sample_000316_prediction.npz,0.00017299095634371042,0.0017005446134135127,0.5949232643522175,0.16563146997929606,0.2841918294849023,80,483,6.0375,23.076975345611572,187.011683110018,8.103821246469417,0.28846219182014465,0.33837277740240096,0.4523420035839081,0.009344021105128464,0.0001655214821252992,0.0021195350135092147,-1.362347899991093,1.362347899991093,20.0,60.0,40.0,50.0,40.0,475.0,350.0,0.00039564607870041986,0.019890854147080257,0.009369731974197012,3.41224847176678,0.8192732035909477,0.10389169010086427,0.009369731974197012,0.017545774460881743,20.0,40.0,20.0,0.0,0.0,70.0,10.0,10.0,50.0,10.0,10.0,290.0,240.0,240.0,360.0,320.0,320.0,475.0,330.0,20.0
E09B-4,sample_001723,samples/sample_001723.npz,sample_001723_prediction.npz,0.0006459511932916939,0.0033623939380049706,0.8447268242804395,0.4022346368715084,0.5737051792828686,360,895,2.486111111111111,184.5861268043518,504.7739261590606,2.7346254829545513,0.5127392411231995,0.6342450013591183,0.7544734477996826,0.025318981674741586,0.0005552636980880734,0.0008777857043452336,-0.7005685903109367,0.7005685903109367,30.0,90.0,60.0,50.0,120.0,255.0,300.0,0.0013831502714340537,0.03719072829932285,0.01752059380012516,1.256368054190207,0.9931620085824372,0.27124297288967936,0.01752059380012516,0.03280516825631396,30.0,60.0,20.0,-10.0,10.0,110.0,20.0,20.0,90.0,30.0,30.0,300.0,250.0,250.0,270.0,150.0,150.0,350.0,245.0,109.77249200050075
E09B-4,sample_001111,samples/sample_001111.npz,sample_001111_prediction.npz,0.0022383457981050014,0.005574032198637724,0.7419137617777385,0.3075079872204473,0.4703726328649969,385,1252,3.251948051948052,306.5526646375656,849.6672876787449,2.7716845609001592,0.7962406873703003,0.8368999287679598,0.922936737537384,0.003953793902208995,0.002231601130410928,0.0018233949282427774,2.7030185652418055,2.7030185652418055,40.0,90.0,50.0,70.0,110.0,375.0,255.0,0.004302944471135889,0.06559683278280964,0.028950834678839556,1.4567371986325899,0.9974766066081664,0.489202881526942,0.028950834678839556,0.058862497759901336,40.0,50.0,0.0,-40.0,40.0,130.0,40.0,40.0,130.0,80.0,80.0,250.0,180.0,180.0,170.0,60.0,60.0,305.0,245.0,70.71067811865476
E09B-4,sample_000562,samples/sample_000562.npz,sample_000562_prediction.npz,0.0005990767967887223,0.0030598563607782125,0.6676124020718854,0.17371937639198218,0.29601518026565465,156,898,5.756410256410256,97.30296850204468,373.804635320403,3.8416570539936616,0.6237369775772095,0.5458701430605009,0.6142863035202026,0.0073357991769882796,0.000588369248478207,0.002683536827509815,3.063871858451364,3.063871858451364,50.0,80.0,30.0,40.0,130.0,490.0,495.0,0.0008785850451315789,0.029640935294480485,0.014275135633378934,2.1132702521745768,0.9768561228974638,0.1708215737024084,0.014275135633378934,0.025977019609266454,50.0,30.0,30.0,-20.0,20.0,110.0,30.0,30.0,80.0,50.0,50.0,200.0,160.0,160.0,260.0,130.0,130.0,430.0,450.0,75.0
